Date,Roll_1Y,Roll_3Y,Roll_5Y
2017-04-27,-1.2779209963564853e-06,-3.929649239564625e-06,-8.016071372018985e-06
2017-04-28,-1.312875085313081e-06,-3.856106749244859e-06,-8.424155556907564e-06
2017-05-02,-1.2363994690289815e-06,-3.855963317089817e-06,-8.233037248839281e-06
2017-05-03,-1.2163895377614864e-06,-3.7436074706853617e-06,-8.464738564306629e-06
2017-05-04,-1.3672007861398328e-06,-3.8409891875978985e-06,-8.572637832937602e-06
2017-05-05,-1.3017277802340743e-06,-3.8024479294129776e-06,-7.846184231885545e-06
2017-05-08,-1.3386007406968048e-06,-3.845491544307578e-06,-7.768564026511271e-06
2017-05-09,-1.409898130466658e-06,-3.648778930553931e-06,-7.600456044976056e-06
2017-05-10,-1.5374828246095262e-06,-3.710602077822145e-06,-7.865913040916439e-06
2017-05-11,-1.5259808088252669e-06,-3.752322567551758e-06,-8.282559516459287e-06
2017-05-12,-1.4936582239943874e-06,-3.818562413382409e-06,-8.202333646289972e-06
2017-05-15,-1.4117064197627371e-06,-4.017267199785124e-06,-8.410284535020907e-06
2017-05-16,-1.4327998201224545e-06,-3.8556638004560995e-06,-8.283536021336246e-06
2017-05-17,-1.4606144429496482e-06,-3.7546227764639895e-06,-8.560557148928893e-06
2017-05-18,-1.3080740410842395e-06,-3.6123973226054318e-06,-8.221373514194497e-06
2017-05-19,-1.3620679333303798e-06,-3.5460106579954243e-06,-7.91548329770464e-06
2017-05-22,-1.3117988750810383e-06,-3.6044755176156684e-06,-7.81390540982585e-06
2017-05-23,-1.2253313852461645e-06,-3.528549025189065e-06,-7.566360288091545e-06
2017-05-24,-1.1926905434389568e-06,-3.554485206169744e-06,-7.649508026341678e-06
2017-05-25,-1.3864547476760691e-06,-3.7967648804926313e-06,-8.320568191777511e-06
2017-05-26,-1.509744656402745e-06,-3.90699408181483e-06,-8.46438290968976e-06
2017-05-29,-1.5059513827075932e-06,-3.867618975528231e-06,-8.506796591145616e-06
2017-05-30,-1.5261615666783968e-06,-3.869950880419637e-06,-8.648824398438393e-06
2017-05-31,-1.3824651665661492e-06,-4.00976462278102e-06,-8.706719897055848e-06
2017-06-01,-1.2783670868543595e-06,-4.020011136640633e-06,-8.640387677782968e-06
2017-06-02,-1.226806354726051e-06,-3.6926565054606897e-06,-8.528066236301868e-06
2017-06-05,-1.2229048196310544e-06,-3.4666001698102633e-06,-8.630279184185241e-06
2017-06-06,-1.2118469496780193e-06,-3.2259465918560437e-06,-8.81797510166038e-06
2017-06-07,-1.225100767054954e-06,-3.2166346353168507e-06,-9.40049648789909e-06
2017-06-08,-1.185959203064968e-06,-3.2215144369907023e-06,-9.233543237563424e-06
2017-06-09,-1.208584343048713e-06,-3.0785093436680455e-06,-9.852764683238036e-06
2017-06-12,-1.1891555518062091e-06,-2.8059180576800458e-06,-9.96264577546313e-06
2017-06-13,-1.1322639577038274e-06,-2.748008572028837e-06,-9.990924430436365e-06
2017-06-14,-1.1228950103081559e-06,-2.7587451463251256e-06,-1.0251776341618779e-05
2017-06-15,-1.1549253164933049e-06,-2.640827341915397e-06,-1.0365857775695986e-05
2017-06-16,-1.19150579025451e-06,-2.4965624620953974e-06,-1.0195676948487886e-05
2017-06-19,-1.2757635845517257e-06,-2.6134884247852597e-06,-1.076452677395423e-05
2017-06-20,-1.266547568823384e-06,-2.6906846772867254e-06,-1.0705528331822478e-05
2017-06-21,-1.179443227083965e-06,-2.6469170915088824e-06,-1.0603831632316485e-05
2017-06-22,-1.2143973493472515e-06,-2.753643438380138e-06,-1.0439157937636168e-05
2017-06-23,-1.1377915121180138e-06,-2.6689855510131366e-06,-1.054675455858245e-05
2017-06-27,-1.0337817988315123e-06,-2.3918013141166483e-06,-1.0546630667462864e-05
2017-06-28,-1.0348459680287192e-06,-2.30512034482544e-06,-1.0103198249566958e-05
2017-06-29,-1.066676232674979e-06,-2.2981171763358788e-06,-1.0109545097503059e-05
2017-06-30,-1.0478286129878e-06,-2.215919003623057e-06,-9.808891218821003e-06
2017-07-03,-1.2585945592391568e-06,-2.1426620868680857e-06,-9.99884448660282e-06
2017-07-04,-1.2224515408831849e-06,-2.0303108752006693e-06,-1.0261744446182774e-05
2017-07-05,-1.2153907231748917e-06,-2.0747060220926983e-06,-1.0437132276219785e-05
2017-07-06,-1.162247633468283e-06,-2.1667176806072774e-06,-1.0987662550032695e-05
2017-07-07,-1.0829189927008542e-06,-2.138152328967635e-06,-1.0991495334788937e-05
2017-07-10,-1.090177162987871e-06,-2.398630867261886e-06,-1.1079910162692386e-05
2017-07-11,-1.0371882299686774e-06,-2.3884654918315817e-06,-1.0302865936395733e-05
2017-07-12,-1.0868550530673815e-06,-2.285304857130299e-06,-1.0117260484054924e-05
2017-07-13,-1.1308445699853564e-06,-2.436082267465167e-06,-1.014594626891352e-05
2017-07-14,-1.137909121595726e-06,-2.4661383453139507e-06,-1.0227606536794553e-05
2017-07-17,-1.0384238811056434e-06,-2.5309509488202764e-06,-9.959985260987736e-06
2017-07-18,-9.51358086531684e-07,-2.4648013301487026e-06,-9.789717619668181e-06
2017-07-19,-1.0152912213179377e-06,-2.400638843713665e-06,-1.031755103042542e-05
2017-07-20,-9.646884231440112e-07,-2.3790431147308055e-06,-9.875219161958881e-06
2017-07-21,-1.003718916425811e-06,-2.4920817260909445e-06,-1.0340992646629132e-05
2017-07-24,-1.0575408215807158e-06,-2.4947343233439057e-06,-1.022961176655457e-05
2017-07-25,-1.047242448981578e-06,-2.3429456574852736e-06,-1.009234605353626e-05
2017-07-26,-1.0314363743102462e-06,-2.334967166728319e-06,-9.916529367881566e-06
2017-07-27,-1.0570388155883848e-06,-2.1988008374052015e-06,-9.965036988024423e-06
2017-07-28,-1.0246596029439559e-06,-2.22358760515462e-06,-1.012204960781915e-05
2017-07-31,-9.815441177618567e-07,-2.2158897068358385e-06,-1.0160053582453088e-05
2017-08-01,-1.02775769561525e-06,-2.1943248207367816e-06,-1.0082726899618422e-05
2017-08-02,-9.844429125216436e-07,-2.450965992162324e-06,-9.991381610507943e-06
2017-08-03,-9.092676513944298e-07,-2.481165407353103e-06,-9.228549096462757e-06
2017-08-04,-9.478217213310103e-07,-2.5233641431920972e-06,-9.257185920930056e-06
2017-08-07,-9.630101074353803e-07,-2.7608670269962943e-06,-9.216503964459832e-06
2017-08-08,-9.328514161133228e-07,-2.6846677168013144e-06,-8.95475670281698e-06
2017-08-09,-9.452978437796133e-07,-2.4581424273861785e-06,-8.631185782093098e-06
2017-08-10,-8.372129218781055e-07,-2.189235085658936e-06,-8.433734444590613e-06
2017-08-11,-6.906715153132126e-07,-2.073245906952792e-06,-8.535314204749511e-06
2017-08-14,-7.35511509919462e-07,-2.1699015047005332e-06,-8.45040647723394e-06
2017-08-16,-8.21894884373009e-07,-2.2307492903994586e-06,-8.788699165318548e-06
2017-08-17,-9.085473209324846e-07,-2.1553130371554374e-06,-9.093059779363699e-06
2017-08-18,-8.646454512373225e-07,-2.095787633660251e-06,-9.043472271041963e-06
2017-08-21,-7.579148466607677e-07,-1.9921605769468442e-06,-9.010511337059768e-06
2017-08-22,-7.583672989586177e-07,-2.0581301503064253e-06,-9.065036285171857e-06
2017-08-23,-8.105002533564942e-07,-2.184795902859804e-06,-9.133823228424376e-06
2017-08-24,-7.837304312197091e-07,-2.1512583074922986e-06,-9.063389395436161e-06
2017-08-28,-8.183138793249611e-07,-2.2714432239556714e-06,-9.340476915475904e-06
2017-08-29,-7.844571472404027e-07,-2.319180426590961e-06,-9.576269490718659e-06
2017-08-30,-8.473402739461733e-07,-2.296613094365796e-06,-9.69982038956374e-06
2017-08-31,-8.448668042948526e-07,-2.242115604067507e-06,-9.884604990073598e-06
2017-09-01,-9.218448864256601e-07,-2.3852079451547326e-06,-1.0438728385242513e-05
2017-09-04,-8.937937308051147e-07,-2.3684531962331334e-06,-1.0138736521447811e-05
2017-09-05,-9.008625181383678e-07,-2.5538773451572183e-06,-9.70681556378139e-06
2017-09-06,-8.034506278065123e-07,-2.460179268748419e-06,-9.525124777365335e-06
2017-09-07,-7.948267546353804e-07,-2.3657401837517966e-06,-9.473617496702502e-06
2017-09-08,-8.040753933791223e-07,-2.3911794007069886e-06,-9.478390662120972e-06
2017-09-11,-8.167906326850272e-07,-2.36548575860418e-06,-9.670000157058212e-06
2017-09-12,-7.746366592620291e-07,-2.307997412520635e-06,-9.543303469694564e-06
2017-09-13,-7.664900949500009e-07,-2.2313276681895644e-06,-9.276546707681632e-06
2017-09-14,-7.488963500446033e-07,-2.258626703000033e-06,-9.341828739017899e-06
2017-09-15,-8.0506021449267e-07,-2.232844582561455e-06,-9.421232273876257e-06
2017-09-18,-9.761314228029505e-07,-2.2641184014293714e-06,-9.561180641437517e-06
2017-09-19,-9.480652918281152e-07,-2.300104800845304e-06,-9.399638067897342e-06
2017-09-20,-9.330660717399297e-07,-2.2947923821181604e-06,-9.237586746646542e-06
2017-09-21,-8.944939609012437e-07,-2.2285565703938914e-06,-9.259192083277412e-06
2017-09-22,-7.635533953997964e-07,-2.069017357886338e-06,-8.910642165904648e-06
2017-09-25,-7.205261673970398e-07,-1.8686861824601664e-06,-8.507705385962794e-06
2017-09-26,-7.296051813820981e-07,-1.8175352574090198e-06,-8.588936527775815e-06
2017-09-27,-5.820440236448121e-07,-1.6605517152434857e-06,-8.337737637642562e-06
2017-09-28,-6.183057286168747e-07,-1.7118364079582449e-06,-8.53972611913889e-06
2017-09-29,-7.050941004393962e-07,-1.747090311310373e-06,-8.814586717420525e-06
2017-10-03,-7.525079213088759e-07,-1.6962870084125115e-06,-9.056804804341567e-06
2017-10-04,-7.431798549895063e-07,-1.733734316777813e-06,-9.358866622122264e-06
2017-10-05,-8.959436972322266e-07,-1.7832648508964155e-06,-9.231936411779884e-06
2017-10-06,-8.967230398226889e-07,-1.8298453368092993e-06,-9.615645055749411e-06
2017-10-09,-7.857921959786296e-07,-1.8141178688146908e-06,-9.650275058170621e-06
2017-10-10,-7.800769421528742e-07,-1.890452824060418e-06,-9.593149281172941e-06
2017-10-11,-7.548144569380355e-07,-2.0398924973630272e-06,-9.724405903188682e-06
2017-10-12,-8.385212262318475e-07,-2.07648443795172e-06,-9.854567688538651e-06
2017-10-13,-8.763114904830616e-07,-1.9451990425078947e-06,-9.484111670232664e-06
2017-10-16,-9.014383992589359e-07,-1.9821696681798784e-06,-9.481326461280304e-06
2017-10-17,-1.0135538164313118e-06,-1.9749185744544206e-06,-9.470196856931068e-06
2017-10-18,-9.827661331396342e-07,-2.123100101281139e-06,-9.327776220313666e-06
2017-10-19,-1.0029458288318693e-06,-2.124783558432597e-06,-9.074842302059238e-06
2017-10-23,-9.11363750244476e-07,-2.3014970635948373e-06,-9.144790731774322e-06
2017-10-24,-9.284115056740205e-07,-2.2352602901953844e-06,-8.648716613102181e-06
2017-10-25,-9.457056773243266e-07,-2.2781762256673943e-06,-8.581794979978241e-06
2017-10-26,-9.68938071554959e-07,-2.302181836943973e-06,-8.613352819875075e-06
2017-10-27,-9.589094474016235e-07,-2.328105575655215e-06,-8.794740507411802e-06
2017-10-30,-1.0052402747984246e-06,-2.5001267442981145e-06,-8.350440384496949e-06
2017-10-31,-1.05626961621752e-06,-2.50370968135627e-06,-8.35876518445744e-06
2017-11-01,-1.1303719524846656e-06,-2.4106459257655644e-06,-8.450465680542862e-06
2017-11-02,-1.0932680125641525e-06,-2.554790312192523e-06,-8.46895760009403e-06
2017-11-03,-1.100857426994395e-06,-2.53782686621129e-06,-8.508694391728966e-06
2017-11-06,-1.1079573922767594e-06,-2.5697021317494517e-06,-8.276471743950964e-06
2017-11-07,-1.1460966686804852e-06,-2.675223018222539e-06,-7.99828119779633e-06
2017-11-08,-1.1578386398536367e-06,-2.5760883695102876e-06,-7.822414710645376e-06
2017-11-09,-1.246613565708543e-06,-2.467928856386692e-06,-7.670160008244054e-06
2017-11-10,-1.1951173977120533e-06,-2.4035938350763786e-06,-7.84343107484986e-06
2017-11-13,-1.1139236903989769e-06,-2.2489152544657998e-06,-7.969311697664239e-06
2017-11-14,-1.2094400347884005e-06,-2.181776613596753e-06,-7.793529189559223e-06
2017-11-15,-1.0656528977026625e-06,-2.1529545704002118e-06,-7.898457712318674e-06
2017-11-16,-1.3440623489735515e-06,-2.1902669546935982e-06,-7.81495208102001e-06
2017-11-17,-1.6346310922621399e-06,-2.17720865047788e-06,-8.030891251120664e-06
2017-11-20,-1.6387855255040051e-06,-2.113993167185413e-06,-8.043651818390174e-06
2017-11-21,-1.6860865996726204e-06,-1.9691780437369744e-06,-8.253091574594862e-06
2017-11-22,-1.6874959543056178e-06,-1.951832902191697e-06,-8.22744751394211e-06
2017-11-23,-1.883837184690762e-06,-1.9480999000620614e-06,-7.99895954806118e-06
2017-11-24,-1.816950574662357e-06,-1.968445124456153e-06,-8.202089484932173e-06
2017-11-27,-1.7727839540793155e-06,-1.9758653309054353e-06,-8.137614172731844e-06
2017-11-28,-1.8203384095638597e-06,-1.9312928358772297e-06,-8.213419476987838e-06
2017-11-29,-1.6598951622093239e-06,-1.8912152641714641e-06,-8.151863246652624e-06
2017-11-30,-1.5676609352865967e-06,-1.8536381023448456e-06,-8.199701113209557e-06
2017-12-01,-1.4765751261691662e-06,-1.7395020788235627e-06,-8.062988956059058e-06
2017-12-04,-1.3911292919832619e-06,-1.6881488635878128e-06,-8.339272608015591e-06
2017-12-05,-1.4325042552165712e-06,-1.6716167061670006e-06,-8.19781813676812e-06
2017-12-06,-1.4892589748072282e-06,-1.6695319737802805e-06,-7.942751515166435e-06
2017-12-07,-1.5295249211622064e-06,-1.7458126604363855e-06,-7.950258475553085e-06
2017-12-08,-1.5723433970382672e-06,-1.7598919956895998e-06,-8.096135675206284e-06
2017-12-11,-1.6380757867917595e-06,-1.7486357184459678e-06,-8.077276645757081e-06
2017-12-12,-1.4484336150477617e-06,-1.7811140791135216e-06,-7.788593461732773e-06
2017-12-13,-1.3970756631564996e-06,-1.720610440125725e-06,-7.747578561367874e-06
2017-12-14,-1.50664576326065e-06,-1.7196639203742592e-06,-8.010887866838345e-06
2017-12-15,-1.5404260462759112e-06,-1.691301472206419e-06,-8.099141875383964e-06
2017-12-18,-1.6264155127121427e-06,-1.755959829319309e-06,-8.198572526652015e-06
2017-12-19,-1.7092798945128607e-06,-1.8252496569726162e-06,-8.468443897680089e-06
2017-12-20,-1.726928149814455e-06,-1.7773588076863689e-06,-8.730909744958382e-06
2017-12-21,-1.7854195799582584e-06,-1.7638589113744274e-06,-8.853727626600971e-06
2017-12-22,-1.8619799024843786e-06,-1.8246586093173534e-06,-8.983599478540327e-06
2017-12-26,-1.9062471361408484e-06,-1.9570028368942616e-06,-8.878498000353119e-06
2017-12-27,-1.9870941840860468e-06,-2.05330605917986e-06,-8.745532129594835e-06
2017-12-28,-1.9872195566872364e-06,-2.0123592445742133e-06,-8.72799198736729e-06
2017-12-29,-2.154150791522369e-06,-2.1252091784162985e-06,-8.714245793850495e-06
2018-01-01,-1.9633653411954555e-06,-2.1728895931438785e-06,-8.24203510552124e-06
2018-01-02,-1.9304735956460206e-06,-2.1784798531765404e-06,-7.855156496372473e-06
2018-01-03,-1.8583922110071427e-06,-2.410073233205523e-06,-7.674962383408257e-06
2018-01-04,-1.8220302517857334e-06,-2.5165528876325283e-06,-7.733689221911533e-06
2018-01-05,-1.846262919880104e-06,-2.3646179445613313e-06,-7.761554627894185e-06
2018-01-08,-1.8606884613081576e-06,-2.349955652292124e-06,-7.813972467296537e-06
2018-01-09,-1.8592738306733025e-06,-2.2425397641079314e-06,-7.679918326619628e-06
2018-01-10,-1.7594766299477982e-06,-2.294453991025236e-06,-7.741014492079756e-06
2018-01-11,-1.8018520744345068e-06,-2.388153310217689e-06,-7.734955745242189e-06
2018-01-12,-1.8098234126906476e-06,-2.3635174539737847e-06,-7.834738802170449e-06
2018-01-15,-1.7774401657177918e-06,-2.325663541080658e-06,-7.921209183692213e-06
2018-01-16,-1.6228057921896522e-06,-2.2356876319129526e-06,-7.960086936709132e-06
2018-01-17,-1.6527785611231138e-06,-2.235597434729897e-06,-7.955000142612079e-06
2018-01-18,-1.629971359218274e-06,-2.1874487512452134e-06,-7.915590783724724e-06
2018-01-19,-1.659118371577506e-06,-2.133529330539119e-06,-7.869279134542495e-06
2018-01-22,-1.707059514410858e-06,-2.193947306050603e-06,-7.835918508725115e-06
2018-01-23,-1.7381921519898924e-06,-2.559085743092382e-06,-8.01976289332984e-06
2018-01-24,-1.7013800839293935e-06,-2.5590899395133704e-06,-8.282704345496938e-06
2018-01-25,-1.769669667250895e-06,-2.3569194618211498e-06,-8.171081142371861e-06
2018-01-29,-1.7298991537018082e-06,-2.323959636285622e-06,-8.002457120070972e-06
2018-01-30,-1.5975733482775922e-06,-2.2199289289037694e-06,-8.007237810137013e-06
2018-01-31,-1.459286908200852e-06,-2.2048699812593497e-06,-7.77869334545045e-06
2018-02-01,-1.4140613258106782e-06,-2.2167372004666674e-06,-7.736771681088328e-06
2018-02-02,-1.2413040055836433e-06,-1.8088448083819486e-06,-7.107284666352243e-06
2018-02-05,-1.2707513710186191e-06,-1.7314966376247298e-06,-6.862398010287762e-06
2018-02-06,-1.0437875983537737e-06,-1.583402732929784e-06,-6.55782273706329e-06
2018-02-07,-1.0257887403941623e-06,-1.4930071681185098e-06,-6.5466242629153015e-06
2018-02-08,-1.077044424757645e-06,-1.5530229822147135e-06,-6.774975852108511e-06
2018-02-09,-9.821822810618386e-07,-1.4782476565056157e-06,-6.639434822375279e-06
2018-02-12,-1.0630927149701819e-06,-1.4918850481659973e-06,-6.882310608968822e-06
2018-02-14,-1.0396474809937217e-06,-1.4134380872388164e-06,-6.877928231618924e-06
2018-02-15,-1.0299948414171922e-06,-1.3980873676544547e-06,-7.0107173923972255e-06
2018-02-16,-9.700946013158074e-07,-1.3227116784086945e-06,-6.621417329322199e-06
2018-02-19,-9.279972468245745e-07,-1.3665625793191083e-06,-6.415104828016993e-06
2018-02-20,-9.412644759176914e-07,-1.3538665941670303e-06,-6.61755197617353e-06
2018-02-21,-1.0155822738333597e-06,-1.4032923678630738e-06,-6.541577364016504e-06
2018-02-22,-9.38414541629129e-07,-1.4143674449407229e-06,-6.444592992815856e-06
2018-02-23,-9.73813114812927e-07,-1.529150023271697e-06,-6.563587716446051e-06
2018-02-26,-9.765632646985267e-07,-1.6413270207404906e-06,-6.8295665016648854e-06
2018-02-27,-9.304926893438648e-07,-1.74887080373054e-06,-6.816293429912079e-06
2018-02-28,-9.096976454348038e-07,-1.6734219405734052e-06,-6.979322192401938e-06
2018-03-01,-8.815180176924287e-07,-1.5621426137091277e-06,-6.6923908426108625e-06
2018-03-05,-8.476304054205741e-07,-1.413297012975434e-06,-6.54907569108687e-06
2018-03-06,-7.8845906648084e-07,-1.274294587849667e-06,-6.501923376145413e-06
2018-03-07,-6.922276583054554e-07,-1.2051228599485597e-06,-6.334428235277301e-06
2018-03-08,-7.791544502921965e-07,-1.194274946270113e-06,-6.4399262191816575e-06
2018-03-09,-7.670270787407674e-07,-1.1703658713280163e-06,-6.500224482008932e-06
2018-03-12,-8.078812843148597e-07,-1.2956131636432389e-06,-6.782089627677124e-06
2018-03-13,-8.37210835324953e-07,-1.3856816505342096e-06,-6.952909229251958e-06
2018-03-14,-8.531668835853878e-07,-1.3823270077484295e-06,-6.922689829602646e-06
2018-03-15,-8.434844656068918e-07,-1.372734619087268e-06,-7.0072928783915245e-06
2018-03-16,-7.660893619476639e-07,-1.354618070381619e-06,-6.94088640029733e-06
2018-03-19,-6.071104450278142e-07,-1.140553975265135e-06,-6.784988830998984e-06
2018-03-20,-6.082423027464756e-07,-1.129439027636181e-06,-6.771105788505594e-06
2018-03-21,-5.716802105037999e-07,-1.0900372053868068e-06,-6.825309588620598e-06
2018-03-22,-5.432441441133307e-07,-1.0170691713273783e-06,-6.926207816837504e-06
2018-03-23,-4.954235532927953e-07,-1.0106401631126971e-06,-6.772241160524217e-06
2018-03-26,-5.658120147966628e-07,-1.0635491254351592e-06,-6.900520125308063e-06
2018-03-27,-6.593464236814839e-07,-1.236938777404717e-06,-6.832673918877319e-06
2018-03-28,-5.812226613333138e-07,-1.2222903700287446e-06,-6.721761732997322e-06
2018-04-02,-6.301268935526849e-07,-1.315251341393875e-06,-7.256502774888318e-06
2018-04-03,-6.884931660344762e-07,-1.2708417065354638e-06,-7.340747767203837e-06
2018-04-04,-5.982192239351036e-07,-1.3102829670152971e-06,-7.225569900404238e-06
2018-04-05,-6.698453935971571e-07,-1.4526165268424762e-06,-7.88423718578457e-06
2018-04-06,-6.613944409927797e-07,-1.3884281719889202e-06,-7.768477896963333e-06
2018-04-09,-6.666582539338606e-07,-1.4297191932577391e-06,-8.303929260211618e-06
2018-04-10,-6.331015980354238e-07,-1.4839333826177636e-06,-8.207576766672275e-06
2018-04-11,-6.10301949865999e-07,-1.5702305757869794e-06,-8.389412252007844e-06
2018-04-12,-6.211869825190064e-07,-1.6177927302241102e-06,-8.047187407100864e-06
2018-04-13,-6.649582247053587e-07,-1.647749924060804e-06,-7.918193613676294e-06
2018-04-16,-6.838846158263578e-07,-1.6940947431542952e-06,-7.832394897988593e-06
2018-04-17,-6.55349336575739e-07,-1.8662117888812446e-06,-7.570009151081081e-06
2018-04-18,-6.650929860185784e-07,-1.851710600853096e-06,-7.536781099659606e-06
2018-04-19,-7.135648214529056e-07,-1.7298129979526067e-06,-7.729396170663705e-06
2018-04-20,-7.104616610575931e-07,-1.7134926917350413e-06,-7.977650148038862e-06
2018-04-23,-7.533283716831818e-07,-1.6341252684348717e-06,-7.81302851660115e-06
2018-04-24,-7.495139517921245e-07,-1.5693955597306797e-06,-7.98112715161281e-06
2018-04-25,-6.969959795988245e-07,-1.5215687443337345e-06,-8.04547303889791e-06
2018-04-26,-7.178891916481689e-07,-1.488714203912167e-06,-8.483599856390356e-06
2018-04-27,-6.94677754209394e-07,-1.486868977274014e-06,-8.902617277595226e-06
2018-04-30,-6.675037662606798e-07,-1.5092908527414295e-06,-9.188798284043287e-06
2018-05-02,-6.308274227428967e-07,-1.4315808196663227e-06,-9.148337351216895e-06
2018-05-03,-6.075702914110082e-07,-1.4604081706171002e-06,-9.13152095360914e-06
2018-05-04,-5.873426782709856e-07,-1.4715718668067979e-06,-9.016658515381692e-06
2018-05-07,-6.171342823435566e-07,-1.626881029226368e-06,-8.902877136840459e-06
2018-05-08,-6.201267792604881e-07,-1.7906012179658148e-06,-8.748290397431191e-06
2018-05-09,-5.942971861294666e-07,-1.8528099781089935e-06,-8.504980808510254e-06
2018-05-10,-6.125271403423227e-07,-1.7724826459897258e-06,-8.691785128966956e-06
2018-05-11,-6.193793160580441e-07,-1.8326540343061026e-06,-9.2524485655332e-06
2018-05-14,-5.946008989621276e-07,-1.936956749881702e-06,-9.276778384581519e-06
2018-05-15,-5.319197033948342e-07,-2.0577678725430815e-06,-9.265847925377102e-06
2018-05-16,-5.061884214008217e-07,-1.9328007381247403e-06,-9.429400326776971e-06
2018-05-17,-5.139349057436959e-07,-1.9315375063833073e-06,-9.120086045477649e-06
2018-05-18,-4.331466956219998e-07,-1.9010748557590773e-06,-8.81682780473625e-06
2018-05-21,-3.542924715826956e-07,-1.6660908950250075e-06,-8.839530465820644e-06
2018-05-22,-3.7447273348867327e-07,-1.6873255519467278e-06,-8.770457497586648e-06
2018-05-23,-4.061806821997749e-07,-1.8846646097081532e-06,-8.174096264745856e-06
2018-05-24,-4.4268401766522913e-07,-2.0096367348010347e-06,-8.231939274683242e-06
2018-05-25,-5.091216850328095e-07,-1.9338935970392157e-06,-8.057112356851803e-06
2018-05-28,-6.074489842244901e-07,-1.8585010910232569e-06,-7.965022089884144e-06
2018-05-29,-6.237089009708541e-07,-2.0312032098512844e-06,-7.913125590341963e-06
2018-05-30,-5.303512264909216e-07,-1.8953981739677772e-06,-7.625348067641369e-06
2018-05-31,-4.988821704632329e-07,-1.919829638152848e-06,-7.889505077240955e-06
2018-06-01,-4.885926623288128e-07,-1.8345281640463895e-06,-7.64259270757961e-06
2018-06-04,-4.2991615667453686e-07,-1.670017350186015e-06,-7.410328005885702e-06
2018-06-05,-3.8352273135089376e-07,-1.6231861041937634e-06,-7.05341773832302e-06
2018-06-06,-4.218751421536382e-07,-1.6513277099061696e-06,-7.375761078565191e-06
2018-06-07,-4.4523549025399234e-07,-1.7270464340857217e-06,-7.401151598473987e-06
2018-06-08,-4.3570092800315763e-07,-1.7073905624886976e-06,-7.183559337375911e-06
2018-06-11,-4.67027033712597e-07,-1.7850283495768338e-06,-7.131413105154749e-06
2018-06-12,-4.7301778205444123e-07,-1.8510174693009418e-06,-7.292999519847854e-06
2018-06-13,-4.744214681107195e-07,-1.85802430952009e-06,-7.1481349919189086e-06
2018-06-14,-4.454827262634353e-07,-1.8581663892014433e-06,-7.054499318703833e-06
2018-06-15,-4.656508620914934e-07,-1.7329470896054744e-06,-7.451220291887495e-06
2018-06-18,-4.535497315494297e-07,-1.7175932749413647e-06,-7.350518567150743e-06
2018-06-19,-4.0407700185873807e-07,-1.8546689404264072e-06,-6.729989865172925e-06
2018-06-20,-4.3725069986955134e-07,-2.016232691692821e-06,-6.710425534128817e-06
2018-06-21,-4.124910473191079e-07,-1.9861154558764582e-06,-6.5844158749772674e-06
2018-06-22,-4.1570509434762926e-07,-2.035926180532499e-06,-6.776784607698261e-06
2018-06-25,-3.845026168569632e-07,-2.0844886259308026e-06,-6.828881412568322e-06
2018-06-26,-3.893029127954861e-07,-2.1088273614022768e-06,-6.919245735481638e-06
2018-06-27,-3.5004246190517563e-07,-1.9174552567946535e-06,-7.208472424968804e-06
2018-06-28,-3.439474138833276e-07,-2.0146422325950653e-06,-6.9790878816089474e-06
2018-06-29,-4.4982530167381185e-07,-2.104100360389438e-06,-6.858005052734484e-06
2018-07-02,-4.259797485861583e-07,-2.0273127154801784e-06,-6.684501056453129e-06
2018-07-03,-4.3349557898864077e-07,-2.0224884185182646e-06,-6.792431969326884e-06
2018-07-04,-4.377592293103305e-07,-1.9832213473680582e-06,-6.829935617291838e-06
2018-07-05,-3.729330266821762e-07,-1.8718647165627544e-06,-7.206448086050088e-06
2018-07-06,-3.9016426667259907e-07,-1.8429030181899009e-06,-7.356312131445719e-06
2018-07-09,-4.074323616265474e-07,-1.7716799858291665e-06,-7.524406431258512e-06
2018-07-10,-4.295927635844521e-07,-1.8032968018832918e-06,-7.637506295843366e-06
2018-07-11,-4.2353260076843924e-07,-1.8232784049221351e-06,-7.628090270106469e-06
2018-07-12,-3.962501327059442e-07,-1.8127070882112406e-06,-7.84879519999393e-06
2018-07-13,-3.878195049544786e-07,-1.800196930634712e-06,-7.880669325999179e-06
2018-07-16,-3.0848907517366797e-07,-1.79473132377872e-06,-8.067974560876934e-06
2018-07-17,-3.150936318530029e-07,-1.7898875892541355e-06,-8.361337320295092e-06
2018-07-18,-2.965895085083048e-07,-1.664034289694527e-06,-8.58486023380678e-06
2018-07-19,-2.708608251023037e-07,-1.6267846973949673e-06,-8.097270192131134e-06
2018-07-20,-3.323049790893151e-07,-1.6381899730077976e-06,-8.016489037920849e-06
2018-07-23,-3.2931131466185093e-07,-1.6470761303732928e-06,-8.237399268473666e-06
2018-07-24,-3.814991815787039e-07,-1.6995636402672432e-06,-8.321109864706244e-06
2018-07-25,-3.6548666559887977e-07,-1.8354098714201683e-06,-9.009307336604877e-06
2018-07-26,-3.649899440461013e-07,-1.8942688511103256e-06,-9.133685271667247e-06
2018-07-27,-4.030465976523345e-07,-1.9351900844011283e-06,-9.75873217345935e-06
2018-07-30,-4.00229291042109e-07,-1.8611922452116403e-06,-9.803960793863808e-06
2018-07-31,-4.2138641132005716e-07,-1.8793797464944362e-06,-9.957214587519303e-06
